Repository,Original Source,Wrapper Only,YAML Only,Audit File,Missing Executable,Estimated Integration %
burp_suite,False,True,False,False,True,35%
business-logic-agent,False,True,False,False,True,20%
business_logic_fuzz,False,True,False,False,True,20%
c1ae665a_findings,False,True,False,False,True,35%
c1ae665a_run_A_default,False,True,False,False,True,35%
c2-operator,False,True,False,False,True,35%
c2_1,False,True,False,False,True,35%
c2_hitl_bridge,False,True,False,False,True,20%
c2_lifecycle,False,True,False,False,True,20%
c2_tools,False,True,False,False,True,20%
c99,False,True,False,False,True,35%
capability_map,False,True,False,False,True,20%
captcha_replay,False,True,False,False,True,20%
categories,False,True,False,False,True,35%
censys,False,True,False,False,True,35%
censys_test,False,True,False,False,True,35%
certspotter,False,True,False,False,True,35%
certspotter_2,False,True,False,False,True,35%
cgo_specific,False,True,False,False,True,20%
chain,False,True,False,False,True,20%
chain_agent,False,True,False,False,True,35%
CHANGELOG,False,True,False,False,True,35%
CHANGELOG_121,False,True,False,False,True,35%
CHANGELOG_122,False,True,False,False,True,35%
CHANGELOG_123,False,True,False,False,True,35%
CHANGELOG_13,False,True,False,False,True,35%
CHANGELOG_14,False,True,False,False,True,35%
CHANGELOG_15,False,True,False,False,True,35%
CHANGELOG_16,False,True,False,False,True,35%
CHANGELOG_17,False,True,False,False,True,35%
CHANGELOG_18,False,True,False,False,True,35%
CHANGELOG_181,False,True,False,False,True,35%
CHANGELOG_182,False,True,False,False,True,35%
CHANGELOG_19,False,True,False,False,True,35%
CHANGELOG_2,False,True,False,False,True,35%
CHANGELOG_20,False,True,False,False,True,35%
CHANGELOG_3,False,True,False,False,True,35%
chaos,False,True,False,False,True,35%
chaos_2,False,True,False,False,True,35%
chat-files,False,True,False,False,True,20%
chatgpt,False,True,False,False,True,20%
chatgpt_api,False,True,False,False,True,20%
chatgpt_config_sample,False,True,False,False,True,20%
chat_config,False,True,False,False,True,20%
chat_uploads,False,True,False,False,True,20%
check-env,False,True,False,False,True,20%
checkpoint,False,True,False,False,True,20%
checkpoint-manager,False,True,False,False,True,20%
check_artifacts,False,True,False,False,True,35%
check_artifacts_all,False,True,False,False,True,20%
chinaz,False,True,False,False,True,35%
chunk_eino,False,True,False,False,True,20%
ci-cd,False,True,False,False,True,20%
cicd-redteam,False,True,False,False,True,20%
citations,False,True,False,False,True,20%
claims,False,True,False,False,True,35%
clair,False,True,False,False,True,20%
CLAUDE,False,True,False,False,True,20%
CLAUDE_4,False,True,False,False,True,35%
claude_bridge,False,True,False,False,True,20%
claude_reasoning_roundtrip,False,True,False,False,True,20%
claude_reasoning_roundtrip_test,False,True,False,False,True,20%
cleanup-rollback,False,True,False,False,True,20%
cli,False,False,True,False,True,15%
client,False,True,False,False,True,20%
client_1,False,True,False,False,True,35%
client_2,False,True,False,False,True,20%
client_4,False,True,False,False,True,35%
client_sdk,False,True,False,False,True,20%
clitest,False,True,False,False,True,35%
cli_1,False,True,False,False,True,35%
cli_2,False,True,False,False,True,35%
cli_3,False,True,False,False,True,35%
cli_4,False,True,False,False,True,35%
cli_5,False,True,False,False,True,35%
cloud_fingerprint,False,False,True,False,True,15%
cloud_models,False,False,True,False,True,15%
cloud_pipeline,False,False,True,False,True,15%
cmdi-agent,False,True,False,False,True,20%
cname,False,True,False,False,True,35%
codeclimate,False,True,False,False,True,20%
codecov,False,True,False,False,True,35%
codeql,False,True,False,False,True,20%
codeql-analysis,False,True,False,False,True,20%
CODE_OF_CONDUCT,False,True,False,False,True,20%
common,False,True,False,False,True,35%
commoncrawl,False,True,False,False,True,35%
common_2,False,True,False,False,True,35%
company_enrich,False,True,False,False,True,35%
company_rounds,False,True,False,False,True,35%
company_search,False,True,False,False,True,35%
compare_baseline,False,True,False,False,True,20%
compliance,False,True,False,False,True,20%
confidence_engine,False,True,False,False,True,35%
config,False,True,False,False,True,35%
config-loader,False,True,False,False,True,20%
config-parser,False,True,False,False,True,35%
config-schema,False,True,False,False,True,35%
config-schema_1,False,True,False,False,True,35%
configtest,False,True,False,False,True,35%
configure_mcp,False,True,False,False,True,35%
config_1,False,True,False,False,True,35%
config_2,False,True,False,False,True,20%
config_3,False,True,False,False,True,35%
config_4,False,True,False,False,True,35%
config_5,False,True,False,False,True,20%
config_6,False,True,False,False,True,20%
config_test,False,True,False,False,True,20%
conftest,False,True,False,False,True,20%
const,False,True,False,False,True,20%
constants,False,True,False,False,True,20%
constants_1,False,True,False,False,True,20%
contact,False,True,False,False,True,35%
container-api,False,True,False,False,True,35%
content,False,True,False,False,True,20%
content-discovery-agent,False,True,False,False,True,35%
content_discovery,False,True,False,False,True,20%
content_fingerprint,False,True,False,False,True,20%
context_analyzer,False,True,False,False,True,35%
contracts,False,True,False,False,True,35%
CONTRIBUTING,False,True,False,False,True,35%
CONTRIBUTING_2,False,True,False,False,True,20%
CONTRIBUTING_3,False,True,False,False,True,20%
CONTRIBUTING_4,False,True,False,False,True,20%
CONTRIBUTING_5,False,True,False,False,True,35%
controller,False,True,False,False,True,20%
conversation,False,True,False,False,True,20%
conversation_manager,False,True,False,False,True,20%
cookie_prefix_bypass,False,True,False,False,True,35%
core,False,True,False,False,True,35%
corpus,False,True,False,False,True,20%
correlation_engine,False,True,False,False,True,35%
cors-probe-agent,False,True,False,False,True,20%
cors_reflection,False,True,False,False,True,20%
cortex,False,True,False,False,True,20%
cost,False,True,False,False,True,20%
coupon_forging,False,True,False,False,True,20%
COVERAGE,False,True,False,False,True,35%
COVERAGE_1,False,True,False,False,True,35%
crawler,False,True,False,False,True,35%
crawler-agent,False,True,False,False,True,35%
crawlercpython-313,False,True,False,False,True,35%
crawler_1,False,True,False,False,True,35%
crawler_2,False,True,False,False,True,35%
crawler_3,False,True,False,False,True,35%
createdFiles,False,True,False,False,True,20%
credential-tester,False,True,False,False,True,35%
credentialed-scans,False,True,False,False,True,35%
credential_detector,False,True,False,False,True,20%
crlfuzz,False,True,False,False,True,20%
crtsh,False,False,True,False,True,15%
crtsh_1,False,True,False,False,True,35%
crtsh_3,False,True,False,False,True,35%
csp_extractor,False,True,False,False,True,20%
CTF,False,True,False,False,True,20%
ctf-solver,False,True,False,False,True,35%
curl,False,True,False,False,True,20%
curl-known-security,False,True,False,False,True,20%
curl-robots,False,True,False,False,True,20%
cve_db,False,True,False,False,True,35%
cve_poc_primitives,False,True,False,False,True,20%
cvss-calculator,False,True,False,False,True,20%
cyberstrikeai-burp-extension-100,False,True,False,False,True,20%
CyberStrikeAIClient,False,True,False,False,True,20%
CyberStrikeAIClient1,False,True,False,False,True,20%
CyberStrikeAIClientAgentMode,False,True,False,False,True,20%
CyberStrikeAIClientConfig,False,True,False,False,True,20%
CyberStrikeAIClientStreamListener,False,True,False,False,True,20%
CyberStrikeAITab1,False,True,False,False,True,20%
CyberStrikeAITabDotIcon,False,True,False,False,True,20%
CyberStrikeAITabTestRun,False,True,False,False,True,20%
CyberStrikeAITabTestRunCellRenderer,False,True,False,False,True,20%
dalfox,False,True,False,False,True,20%
dark-matter,False,True,False,False,True,20%
dark-mattertest,False,True,False,False,True,20%
dashboard,False,True,False,False,True,35%
dashboard_1,False,True,False,False,True,35%
dashboard_2,False,True,False,False,True,20%
data-flow-mapper,False,True,False,False,True,35%
DATA-PRIVACY,False,True,False,False,True,20%
database_1,False,True,False,False,True,35%
datasources,False,True,False,False,True,35%
datasrcs,False,True,False,False,True,20%
datasrcs_test,False,True,False,False,True,20%
DeathNote_1,False,True,False,False,True,35%
debug,False,True,False,False,True,20%
debug-world-model,False,True,False,False,True,20%
DECISION,False,True,False,False,True,20%
decision_engine,False,True,False,False,True,35%
decision_engine_1,False,True,False,False,True,35%
dedup,False,True,False,False,True,35%
deduplicator,False,True,False,False,True,35%
deepseek,False,True,False,False,True,20%
deepseek_api,False,True,False,False,True,20%
deepsource,False,True,False,False,True,20%
default,False,True,False,False,True,20%
default_1,False,True,False,False,True,20%
default_single_system_prompt,False,True,False,False,True,20%
demo,False,False,True,False,True,15%
dep-auto-merge,False,True,False,False,True,20%
dependabot_2,False,True,False,False,True,20%
DEPENDENCIES,False,True,False,False,True,35%
dependency_graph,False,True,False,False,True,20%
DEPLOYMENT,False,True,False,False,True,20%
deserialization,False,True,False,False,True,20%
DESIGN-FEATURES,False,True,False,False,True,35%
detection-engineer,False,True,False,False,True,35%
detection_engine,False,True,False,False,True,35%
detector,False,True,False,False,True,20%
development,False,True,False,False,True,20%
diff,False,True,False,False,True,20%
digitalyama,False,True,False,False,True,35%
digitorus,False,True,False,False,True,35%
ding,False,True,False,False,True,20%
dirbrute,False,True,False,False,True,35%
dirbuster,False,True,False,False,True,35%
dirbuster_2,False,True,False,False,True,20%
directories,False,True,False,False,True,35%
dirsearch,False,True,False,False,True,20%
dirsearch_2,False,True,False,False,True,20%
dirsearch_tool,False,True,False,False,True,20%
DISCLAIMER_2,False,True,False,False,True,35%
dispatch,False,True,False,False,True,35%
dispatcher,False,True,False,False,True,35%
dns,False,True,False,False,True,35%
dns-reverse-lookup,False,True,False,False,True,35%
dns-zone-transfer,False,True,False,False,True,35%
dnsdb,False,True,False,False,True,35%
dnsdumpster,False,True,False,False,True,35%
dnsenum,False,True,False,False,True,35%
dnsenum_tool,False,True,False,False,True,35%
dnshistory,False,True,False,False,True,35%
dnslog,False,True,False,False,True,35%
dnsrecon,False,True,False,False,True,35%
dnsrecon-subdomain-bruteforce,False,True,False,False,True,35%
dnsrecon_tool,False,True,False,False,True,35%
dnsrepo,False,True,False,False,True,35%
dnsrepo_2,False,True,False,False,True,35%
dnsx,False,True,False,False,True,35%
dnsx_tool,False,True,False,False,True,35%
dns_extractor,False,True,False,False,True,35%
dns_intelligence,False,True,False,False,True,20%
dns_pipeline,False,True,False,False,True,35%
dns_test,False,True,False,False,True,35%
dns_tool,False,True,False,False,True,35%
doc,False,True,False,False,True,35%
docker,False,False,True,False,True,15%
Dockerfile,False,True,False,False,True,35%
Dockerfile_1,False,True,False,False,True,35%
Dockerfile_10,False,True,False,False,True,35%
Dockerfile_11,False,True,False,False,True,35%
Dockerfile_2,False,True,False,False,True,35%
Dockerfile_5,False,True,False,False,True,35%
Dockerfile_6,False,True,False,False,True,20%
Dockerfile_8,False,True,False,False,True,35%
dockerhub-push,False,True,False,False,True,35%
docs,False,True,False,False,True,35%
docs_1,False,True,False,False,True,35%
doctor,False,True,False,False,True,35%
documentation-agent,False,True,False,False,True,20%
doc_1,False,True,False,False,True,35%
doc_2,False,True,False,False,True,35%
doc_3,False,True,False,False,True,20%
domain-profiler,False,True,False,False,True,20%
domains,False,False,True,False,True,15%
domainsproject,False,True,False,False,True,35%
domain_record,False,True,False,False,True,35%
dom_xss,False,True,False,False,True,35%
dot,False,True,False,False,True,35%
dotdotpwn,False,True,False,False,True,20%
dot_test,False,True,False,False,True,35%
DPA,False,True,False,False,True,20%
driftnet,False,True,False,False,True,35%
duckduckgo,False,True,False,False,True,35%
efd01c52_findings,False,True,False,False,True,20%
efd01c52_llm_coordinated_run,False,True,False,False,True,20%
efd01c52_probe_runs,False,True,False,False,True,35%
eino,False,True,False,False,True,20%
eino_checkpoint,False,True,False,False,True,20%
eino_execute_monitor,False,True,False,False,True,20%
eino_execute_streaming_wrap,False,True,False,False,True,20%
eino_exit_fallback_test,False,True,False,False,True,20%
eino_filesystem_tool_monitor,False,True,False,False,True,20%
eino_input_telemetry,False,True,False,False,True,20%
